User_ID;Smartphone_Adoption;Payment_Method;Website_Activity;Bought_Digital_Media_18Mo;Gender;Bought_Electronics_12Mo;Bought_Digital;Browsed_Electronics_12Mo;Marital_Status;Age
4282;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;S;66
4283;Early Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;36
4284;Early Majority;Bank Transfer;Frequent;No;M;Yes;No;Yes;M;28
4285;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;19
4286;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;No;M;43
4287;Early Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;S;44
4288;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;M;55
4289;Early Majority;Website Account;Regular;No;M;No;No;Yes;M;45
4290;Early Majority;Website Account;Frequent;Yes;M;Yes;Yes;Yes;S;45
4291;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;M;40
4292;Early Majority;Credit Card;Seldom;No;M;Yes;No;Yes;M;49
4293;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;28
4294;Early Majority;Credit Card;Frequent;Yes;M;Yes;No;No;S;66
4295;Early Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;37
4296;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;28
4297;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;16
4298;Early Majority;Monthly Billing;Frequent;Yes;F;Yes;No;No;M;24
4299;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;63
4300;Early Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;M;38
4301;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;54
4302;Early Majority;Website Account;Frequent;Yes;M;No;No;Yes;M;54
4303;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;26
4304;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;37
4305;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;No;S;22
4306;Early Majority;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;42
4307;Early Majority;Monthly Billing;Frequent;Yes;M;No;No;Yes;M;27
4308;Early Majority;Website Account;Seldom;Yes;M;Yes;No;No;M;66
4309;Early Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;31
4310;Early Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;26
4311;Early Majority;Bank Transfer;Frequent;No;M;Yes;Yes;Yes;S;37
4312;Early Majority;Bank Transfer;Regular;No;F;Yes;Yes;Yes;S;34
4313;Early Majority;Website Account;Seldom;Yes;M;No;No;No;M;56
4314;Early Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;38
4315;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;47
4316;Early Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;S;16
4317;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;M;47
4318;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;47
4319;Early Majority;Website Account;Seldom;No;M;No;Yes;Yes;S;66
4320;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;28
4321;Early Majority;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;43
4322;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;M;37
4323;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;22
4324;Early Majority;Credit Card;Regular;Yes;F;Yes;No;Yes;M;28
4325;Early Majority;Monthly Billing;Seldom;No;F;No;No;Yes;M;39
4326;Early Majority;Monthly Billing;Regular;Yes;M;No;No;No;S;53
4327;Early Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;37
4328;Early Majority;Monthly Billing;Regular;No;F;Yes;Yes;Yes;S;66
4329;Early Majority;Monthly Billing;Regular;Yes;F;No;Yes;Yes;M;16
4330;Early Majority;Website Account;Regular;Yes;F;No;No;Yes;M;63
4331;Early Majority;Monthly Billing;Frequent;Yes;M;Yes;No;Yes;M;54
4332;Early Majority;Website Account;Regular;No;F;No;Yes;Yes;S;42
4333;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;54
4334;Early Majority;Monthly Billing;Regular;Yes;F;No;Yes;No;M;17
4335;Early Majority;Bank Transfer;Regular;No;M;No;Yes;Yes;S;39
4336;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;44
4337;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;16
4338;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;S;21
4339;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;45
4340;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;43
4341;Early Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;37
4342;Early Majority;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;39
4343;Early Majority;Monthly Billing;Regular;Yes;M;No;No;Yes;M;16
4344;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;24
4345;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;M;23
4346;Early Majority;Credit Card;Seldom;Yes;F;Yes;Yes;Yes;S;54
4347;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;M;16
4348;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;43
4349;Early Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;No;S;16
4350;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;20
4351;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;S;23
4352;Early Majority;Credit Card;Regular;No;M;Yes;No;Yes;S;43
4353;Early Majority;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;S;45
4354;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;M;39
4355;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;No;M;66
4356;Early Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;S;51
4357;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;36
4358;Early Majority;Credit Card;Seldom;Yes;M;No;Yes;Yes;S;16
4359;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;64
4360;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;52
4361;Early Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;M;34
4362;Early Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;32
4363;Early Majority;Website Account;Seldom;No;F;Yes;Yes;Yes;S;40
4364;Early Majority;Monthly Billing;Frequent;Yes;M;No;Yes;Yes;M;46
4365;Early Majority;Website Account;Seldom;Yes;F;No;No;No;S;42
4366;Early Majority;Website Account;Seldom;Yes;F;No;No;Yes;M;24
4367;Early Majority;Website Account;Seldom;No;M;No;Yes;Yes;M;33
4368;Early Majority;Website Account;Regular;No;M;Yes;Yes;Yes;M;43
4369;Early Majority;Bank Transfer;Regular;No;M;Yes;No;No;S;37
4370;Early Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;M;37
4371;Early Majority;Credit Card;Seldom;Yes;F;No;Yes;No;M;66
4372;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;66
4373;Early Majority;Website Account;Seldom;No;F;Yes;Yes;Yes;S;66
4374;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;66
4375;Early Majority;Monthly Billing;Seldom;No;F;No;No;Yes;M;49
4376;Early Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;M;61
4377;Early Majority;Website Account;Regular;Yes;M;No;Yes;Yes;S;64
4378;Early Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;44
4379;Early Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;36
4380;Early Majority;Website Account;Regular;No;M;Yes;No;Yes;M;43
4381;Early Majority;Credit Card;Seldom;Yes;F;Yes;No;Yes;S;53
4382;Early Majority;Website Account;Frequent;Yes;M;Yes;Yes;No;M;63
4383;Early Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;S;40
4384;Early Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;S;64
4385;Early Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;S;66
4386;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;M;34
4387;Early Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;M;47
4388;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;39
4389;Early Majority;Credit Card;Seldom;No;F;No;No;Yes;S;43
4390;Early Majority;Website Account;Seldom;Yes;M;No;Yes;Yes;S;63
4391;Early Majority;Monthly Billing;Seldom;No;F;Yes;No;Yes;M;23
4392;Early Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;25
4393;Early Majority;Bank Transfer;Frequent;No;M;No;Yes;No;S;21
4394;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;64
4395;Early Majority;Website Account;Seldom;No;M;No;Yes;Yes;M;24
4396;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;32
4397;Early Majority;Website Account;Regular;Yes;M;No;No;Yes;S;53
4398;Early Majority;Credit Card;Seldom;Yes;M;No;Yes;No;S;44
4399;Early Majority;Monthly Billing;Regular;No;M;Yes;Yes;Yes;M;16
4400;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;53
4401;Early Majority;Website Account;Seldom;No;M;Yes;No;Yes;M;27
4402;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;66
4403;Early Majority;Credit Card;Regular;Yes;M;No;No;Yes;M;64
4404;Early Majority;Bank Transfer;Seldom;No;F;Yes;No;Yes;M;45
4405;Early Majority;Credit Card;Seldom;No;F;Yes;Yes;Yes;S;52
4406;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;No;No;S;34
4407;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;57
4408;Early Majority;Website Account;Seldom;No;F;Yes;No;Yes;M;52
4409;Early Majority;Website Account;Frequent;Yes;M;Yes;Yes;Yes;M;47
4410;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;43
4411;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;16
4412;Early Majority;Website Account;Seldom;Yes;F;No;Yes;No;S;37
4413;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;16
4414;Early Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;S;66
4415;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;S;61
4416;Early Majority;Monthly Billing;Frequent;Yes;M;No;No;Yes;S;16
4417;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;46
4418;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;No;No;S;57
4419;Early Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;25
4420;Early Majority;Website Account;Regular;No;M;No;Yes;Yes;M;45
4421;Early Majority;Website Account;Regular;Yes;F;Yes;Yes;Yes;M;52
4422;Early Majority;Bank Transfer;Frequent;Yes;M;No;No;No;M;52
4423;Early Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;38
4424;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;45
4425;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;30
4426;Early Majority;Credit Card;Frequent;Yes;M;Yes;No;Yes;M;16
4427;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;65
4428;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;39
4429;Early Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;S;49
4430;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;66
4431;Early Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;64
4432;Early Majority;Website Account;Seldom;No;M;No;Yes;Yes;S;66
4433;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;M;25
4434;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;36
4435;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;16
4436;Early Majority;Credit Card;Seldom;No;M;No;Yes;Yes;S;54
4437;Early Majority;Website Account;Seldom;No;F;No;Yes;Yes;S;45
4438;Early Majority;Monthly Billing;Regular;No;M;No;No;Yes;M;20
4439;Early Majority;Monthly Billing;Frequent;No;F;Yes;Yes;Yes;M;54
4440;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;26
4441;Early Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;37
4442;Early Majority;Bank Transfer;Frequent;Yes;M;No;No;No;M;53
4443;Early Majority;Website Account;Seldom;No;M;Yes;No;Yes;M;50
4444;Early Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;M;36
4445;Early Majority;Website Account;Seldom;No;M;Yes;No;Yes;M;18
4446;Early Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;34
4447;Early Majority;Monthly Billing;Seldom;No;F;Yes;No;Yes;S;39
4448;Early Majority;Credit Card;Seldom;No;M;No;Yes;Yes;M;65
4449;Early Majority;Monthly Billing;Regular;No;F;No;Yes;Yes;M;16
4450;Early Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;S;45
4451;Early Majority;Credit Card;Regular;Yes;M;Yes;Yes;Yes;M;43
4452;Early Majority;Credit Card;Seldom;Yes;F;Yes;Yes;Yes;S;16
4453;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;31
4454;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;17
4455;Early Majority;Monthly Billing;Seldom;No;M;No;Yes;Yes;M;26
4456;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;47
4457;Early Majority;Monthly Billing;Regular;Yes;M;No;Yes;Yes;S;64
4458;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;25
4459;Early Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;M;39
4460;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;16
4461;Early Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;M;29
4462;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;16
4463;Early Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;Yes;S;16
4464;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;43
4465;Early Majority;Credit Card;Seldom;No;F;Yes;No;Yes;S;24
4466;Early Majority;Website Account;Regular;No;M;No;Yes;Yes;S;47
4467;Early Majority;Credit Card;Frequent;No;F;No;No;Yes;S;40
4468;Early Majority;Credit Card;Regular;Yes;M;Yes;Yes;Yes;S;50
4469;Early Majority;Website Account;Frequent;Yes;M;Yes;Yes;Yes;M;17
4470;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;22
4471;Early Majority;Bank Transfer;Regular;No;F;No;No;Yes;M;37
4472;Early Majority;Website Account;Seldom;Yes;M;No;Yes;Yes;M;65
4473;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;51
4474;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;20
4475;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;16
4476;Early Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;46
4477;Early Majority;Credit Card;Frequent;Yes;M;No;No;Yes;S;66
4478;Early Majority;Credit Card;Regular;Yes;F;Yes;Yes;Yes;M;64
4479;Early Majority;Credit Card;Regular;No;M;No;No;Yes;S;45
4480;Early Majority;Website Account;Frequent;Yes;F;Yes;Yes;Yes;S;49
4481;Early Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;S;32
4482;Early Majority;Monthly Billing;Regular;Yes;M;Yes;No;Yes;M;52
4483;Early Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;M;16
4484;Early Majority;Monthly Billing;Frequent;Yes;F;Yes;Yes;Yes;S;64
4485;Early Majority;Bank Transfer;Regular;Yes;M;No;Yes;Yes;S;37
4486;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;43
4487;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;63
4488;Early Majority;Credit Card;Frequent;Yes;M;Yes;No;Yes;S;66
4489;Early Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;M;37
4490;Early Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;S;49
4491;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;22
4492;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;37
4493;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;44
4494;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;66
4495;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;41
4496;Early Majority;Monthly Billing;Regular;No;M;Yes;No;Yes;M;28
4497;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;M;22
4498;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;66
4499;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;66
4500;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;64
4501;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;40
4502;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;No;M;50
4503;Early Majority;Credit Card;Seldom;No;M;Yes;Yes;Yes;S;31
4504;Early Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;M;36
4505;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;S;28
4506;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;41
4507;Early Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;M;28
4508;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;No;S;50
4509;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;S;21
4510;Early Majority;Monthly Billing;Seldom;No;M;No;No;Yes;S;57
4511;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;M;33
4512;Early Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;S;64
4513;Early Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;64
4514;Early Majority;Bank Transfer;Frequent;No;F;Yes;Yes;No;M;62
4515;Early Majority;Website Account;Frequent;No;M;No;No;Yes;M;61
4516;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;M;16
4517;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;M;65
4518;Early Majority;Credit Card;Regular;Yes;M;Yes;No;Yes;M;66
4519;Early Majority;Credit Card;Seldom;No;F;Yes;No;Yes;M;29
4520;Early Majority;Website Account;Frequent;Yes;F;Yes;Yes;Yes;M;55
4521;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;38
4522;Early Majority;Website Account;Seldom;No;F;Yes;Yes;Yes;S;66
4523;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;27
4524;Early Majority;Credit Card;Seldom;Yes;F;Yes;Yes;Yes;S;35
4525;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;53
4526;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;65
4527;Early Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;M;54
4528;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;22
4529;Early Majority;Website Account;Regular;No;M;No;Yes;Yes;M;35
4530;Early Majority;Bank Transfer;Seldom;No;M;No;No;Yes;S;47
4531;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;57
4532;Early Majority;Bank Transfer;Regular;Yes;F;Yes;No;No;S;46
4533;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;44
4534;Early Majority;Credit Card;Regular;No;M;Yes;No;Yes;S;42
4535;Early Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;S;41
4536;Early Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;M;59
4537;Early Majority;Credit Card;Regular;Yes;F;Yes;Yes;Yes;M;49
4538;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;S;29
4539;Early Majority;Credit Card;Frequent;Yes;M;Yes;Yes;Yes;M;20
4540;Early Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;49
4541;Early Majority;Website Account;Frequent;No;F;Yes;Yes;Yes;M;31
4542;Early Majority;Credit Card;Frequent;Yes;F;Yes;Yes;Yes;S;66
4543;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;24
4544;Early Majority;Website Account;Seldom;No;F;Yes;Yes;Yes;S;30
4545;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;65
4546;Early Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;M;39
4547;Early Majority;Credit Card;Seldom;No;F;No;Yes;Yes;M;23
4548;Early Majority;Credit Card;Regular;Yes;M;Yes;Yes;Yes;S;40
4549;Early Majority;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;54
4550;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;66
4551;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;52
4552;Early Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;No;M;41
4553;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;66
4554;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;M;32
4555;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;54
4556;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;16
4557;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;S;66
4558;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;66
4559;Early Majority;Bank Transfer;Regular;No;F;No;No;Yes;M;38
4560;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;45
4561;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;M;20
4562;Early Majority;Monthly Billing;Regular;Yes;M;Yes;Yes;Yes;M;26
4563;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;36
4564;Early Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;45
4565;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;M;16
4566;Early Majority;Bank Transfer;Frequent;No;M;Yes;Yes;Yes;M;46
4567;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;M;18
4568;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;66
4569;Early Majority;Bank Transfer;Seldom;No;F;No;No;Yes;S;16
4570;Early Majority;Monthly Billing;Regular;Yes;F;No;No;Yes;M;22
4571;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;24
4572;Early Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;S;50
4573;Early Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;S;16
4574;Early Majority;Credit Card;Seldom;Yes;F;Yes;No;Yes;S;21
4575;Early Majority;Website Account;Seldom;No;M;No;Yes;Yes;M;20
4576;Early Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;S;63
4577;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;31
4578;Early Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;S;27
4579;Early Majority;Bank Transfer;Frequent;Yes;F;Yes;Yes;No;S;53
4580;Early Majority;Website Account;Seldom;No;F;Yes;No;Yes;M;63
4581;Early Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;30
4582;Early Majority;Monthly Billing;Frequent;No;F;Yes;Yes;Yes;S;66
4583;Early Majority;Monthly Billing;Seldom;Yes;M;No;Yes;Yes;M;31
4584;Early Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;M;38
4585;Early Majority;Monthly Billing;Seldom;No;F;Yes;No;Yes;M;34
4586;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;S;43
4587;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;S;29
4588;Early Majority;Credit Card;Seldom;Yes;F;No;Yes;Yes;S;38
4589;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;No;S;45
4590;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;21
4591;Early Majority;Monthly Billing;Seldom;No;F;Yes;Yes;No;M;66
4592;Early Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;63
4593;Early Majority;Bank Transfer;Regular;No;M;No;No;Yes;S;66
4594;Early Majority;Bank Transfer;Regular;Yes;F;No;No;No;M;64
4595;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;26
4596;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;41
4597;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;S;44
4598;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;S;66
4599;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;16
4600;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;M;39
4601;Early Majority;Credit Card;Seldom;Yes;M;No;Yes;Yes;S;64
4602;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;M;59
4603;Early Majority;Website Account;Frequent;No;F;Yes;No;No;S;63
4604;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;63
4605;Early Majority;Credit Card;Seldom;Yes;M;No;Yes;Yes;M;28
4606;Early Majority;Website Account;Seldom;No;M;Yes;No;Yes;S;46
4607;Early Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;42
4608;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;53
4609;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;54
4610;Early Majority;Monthly Billing;Regular;Yes;M;No;Yes;Yes;M;49
4611;Early Majority;Website Account;Regular;No;M;Yes;No;Yes;S;38
4612;Early Majority;Website Account;Regular;No;F;Yes;Yes;Yes;S;44
4613;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;16
4614;Early Majority;Bank Transfer;Seldom;No;M;No;No;Yes;M;39
4615;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;63
4616;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;S;66
4617;Early Majority;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;24
4618;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;16
4619;Early Majority;Website Account;Regular;Yes;F;No;No;Yes;M;16
4620;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;63
4621;Early Majority;Website Account;Regular;No;F;Yes;No;Yes;S;50
4622;Early Majority;Bank Transfer;Regular;No;F;No;Yes;Yes;S;43
4623;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;21
4624;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;66
4625;Early Majority;Credit Card;Seldom;Yes;F;Yes;No;Yes;S;60
4626;Early Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;44
4627;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;M;39
4628;Early Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;S;57
4629;Early Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;S;61
